,Unnamed: 0,GID_1,AREA,PM25 microgram per cubic metter,year,iso3,Province,Country name,LC_irrigated_cropland,LC_mosaic_cropland,LC_natural_Vegetation,LC_tree_broadleaved,VALUE_70,LC_tree_needleaved,LC_tree_shrub,LC_herbacious,LC_grassland,LC_sparce_vegetation,LC_urban_areas,LC_water_bodies,LC_cropland,LC_shrubland,LC_tree_flooded,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature
2699,2699,THA.4_1,0.341199934921,26.0182590775,2018.0,THA,Bueng Kan,Thailand,157513153.551,128354263.418,67210207.7513,23713139.9656,2550541.21723,0.0,101263379.679,0.0,18336323.3455,0.0,6548686.90911,133248545.214,3296608990.048,61212989.21350001,0.0,1.15532994924,68.9422926851,0.671573604061,26.6873096447
2700,2700,THA.4_1,0.341199934921,25.655011721,2019.0,THA,Bueng Kan,Thailand,157306352.911,126906658.944,61212989.2135,24609276.069,2550541.21723,0.0,114016085.765,0.0,18336323.3455,0.0,6548686.90911,133248545.214,3296126455.216,55698305.5006,0.0,1.21624365482,68.4258227044,0.277664974619,29.6994923858
2701,2701,THA.4_1,0.341199934921,26.6163540311,2020.0,THA,Bueng Kan,Thailand,156892751.633,126699858.305,61212989.2135,25850079.9044,2550541.21723,0.0,115739424.425,0.0,18336323.3455,0.0,6548686.90911,133248545.214,3294816717.833,54457501.6652,0.0,1.13604060914,67.9260939269,6.75431472081,29.3137055838
2702,2702,THA.4_1,0.341199934921,24.6371043123,2021.0,THA,Bueng Kan,Thailand,,,,,,,,,,,,,,,,1.48426395939,,0.0,25.4294416244
2703,2703,THA.4_1,0.341199934921,25.2774618905,2022.0,THA,Bueng Kan,Thailand,,,,,,,,,,,,,,,,1.12131979695,,4.27106598985,28.378680203
2704,2704,THA.40_1,0.299199942932,23.2764037344,2007.0,THA,Phatthalung,Thailand,9581762.95122,966792988.423,671757409.781,451376861.903,0.0,0.0,0.0,0.0,0.0,28262754.0288,4067079.23829,509212107.343,1162977861.5104115,0.0,29848225.5962,2.07903954802,119.701505846,208.414689266,30.1968926554
2705,2705,THA.40_1,0.299199942932,22.6009692432,2008.0,THA,Phatthalung,Thailand,9581762.95122,962588042.092,670999140.771,456064343.059,0.0,0.0,0.0,0.0,0.0,28262754.0288,4273879.87752,509901442.807,1162357459.5934114,0.0,29848225.5962,1.51192090395,119.274579389,157.69039548,30.9449717514
2706,2706,THA.40_1,0.299199942932,21.6755347297,2009.0,THA,Phatthalung,Thailand,9443895.85839,960244301.514,670861273.678,458545950.73,0.0,0.0,0.0,0.0,0.0,28262754.0288,4411746.97034,510039309.9,1162081725.4074116,0.0,29986092.6891,1.97655367232,118.829427679,187.544067797,29.8196045198
2707,2707,THA.40_1,0.299199942932,20.7572526798,2010.0,THA,Phatthalung,Thailand,9443895.85839,959417098.957,670861273.678,459373153.287,0.0,0.0,0.0,0.0,0.0,28262754.0288,4618547.60958,510039309.9,1162012791.8614116,0.0,29848225.5962,1.82401129944,118.445838027,125.979096045,31.3703954802
2708,2708,THA.40_1,0.299199942932,25.3305815254,2011.0,THA,Phatthalung,Thailand,9443895.85839,955694687.451,670240871.76,464956770.546,0.0,0.0,0.0,0.0,0.0,28262754.0288,4894281.79523,510177176.992,1160289453.2004116,0.0,29917159.14266,1.64344632768,118.011775718,241.706779661,30.5821468927
2709,2709,THA.40_1,0.299199942932,21.2252339341,2012.0,THA,Phatthalung,Thailand,9443895.85839,955694687.451,670240871.76,464956770.546,0.0,0.0,0.0,0.0,0.0,28262754.0288,5032148.88805,510177176.992,1160151586.1074116,0.0,29917159.14266,1.19152542373,117.600166309,360.555367232,30.7153672316
2710,2710,THA.40_1,0.299199942932,22.8112299385,2013.0,THA,Phatthalung,Thailand,9443895.85839,949766402.459,666035925.429,475503603.147,0.0,0.0,0.0,0.0,0.0,28262754.0288,5997218.53781,510177176.992,1157325310.7054114,0.0,31364763.61726,1.63700564972,117.185876033,115.43220339,31.1639548023
2711,2711,THA.40_1,0.299199942932,22.284792786,2014.0,THA,Phatthalung,Thailand,11374035.1579,908406274.613,640254779.071,551744105.479,0.0,0.0,0.0,0.0,0.0,28193820.4824,6341886.26987,502525553.341,1148639683.857,0.0,36396912.50533,1.99327683616,116.774957683,61.0672316384,30.4076271186
2712,2712,THA.40_1,0.299199942932,25.3179812693,2015.0,THA,Phatthalung,Thailand,11374035.1579,908406274.613,640254779.071,551744105.479,0.0,0.0,0.0,0.0,0.0,28193820.4824,6893354.64116,502525553.341,1148088215.486,0.0,36396912.50533,1.89988700565,116.377854249,53.9225988701,30.7696610169
2713,2713,THA.40_1,0.299199942932,20.5959224395,2016.0,THA,Phatthalung,Thailand,11374035.1579,907923739.788,640116911.978,552226640.304,0.0,0.0,0.0,0.0,0.0,28193820.4824,7031221.73399,502525553.341,1148088215.486,0.0,36396912.50533,1.55056497175,115.958831142,201.828813559,31.7480225989
2714,2714,THA.40_1,0.299199942932,20.5273061309,2017.0,THA,Phatthalung,Thailand,11305101.6115,907923739.788,640116911.978,552295573.85,0.0,0.0,0.0,0.0,0.0,27987019.8431,7031221.73399,502525553.341,1147950348.393,0.0,36741580.23743,1.68169491525,115.561007648,329.07740113,30.5338983051
2715,2715,THA.40_1,0.299199942932,21.1220922336,2018.0,THA,Phatthalung,Thailand,11305101.6115,907923739.788,639910111.339,552433440.943,0.0,0.0,0.0,0.0,0.0,27987019.8431,7031221.73399,502525553.341,1147950348.393,0.0,36810513.78383,0.458192090395,115.13789707,198.074011299,30.7209039548
2716,2716,THA.40_1,0.299199942932,22.9960227166,2019.0,THA,Phatthalung,Thailand,11098300.9723,907923739.788,640530513.257,552088773.211,0.0,0.0,0.0,0.0,0.0,28124886.9359,7031221.73399,502525553.341,1147881414.847,0.0,36672646.69103,1.5209039548,114.732244852,174.043502825,32.3519774011
2717,2717,THA.40_1,0.299199942932,20.9405748647,2020.0,THA,Phatthalung,Thailand,11098300.9723,907923739.788,640530513.257,552088773.211,0.0,0.0,0.0,0.0,0.0,28124886.9359,7031221.73399,502525553.341,1147881414.847,0.0,36672646.69103,1.99943502825,114.327782151,34.5209039548,31.788700565
2718,2718,THA.40_1,0.299199942932,20.649030732,2021.0,THA,Phatthalung,Thailand,,,,,,,,,,,,,,,,2.03220338983,,111.183050847,31.184180791
2719,2719,THA.40_1,0.299199942932,20.3985962402,2022.0,THA,Phatthalung,Thailand,,,,,,,,,,,,,,,,1.65536723164,,50.8830508475,31.2740112994
2720,2720,THA.41_1,0.52559989975,39.7937975779,2007.0,THA,Phayao,Thailand,201630623.254,151860602.745,272770043.151,941218642.704,56249773.8719,0.0,1446984072.73,0.0,14476044.7464,0.0,3446677.32058,43083466.5073,2365592512.212,429249193.5056,0.0,1.27043046358,58.3687873306,0.0152317880795,28.1893377483
2721,2721,THA.41_1,0.52559989975,31.7421232573,2008.0,THA,Phayao,Thailand,201630623.254,152481004.663,273114710.883,937013696.373,56249773.8719,0.0,1449741414.58,0.0,14476044.7464,0.0,3722411.50623,43083466.5073,2366626515.404,428421990.9482,0.0,1.05029801325,57.293195135,15.3377483444,29.0070860927
2722,2722,THA.41_1,0.52559989975,34.5115487046,2009.0,THA,Phayao,Thailand,201492756.161,152549938.209,273183644.429,937289430.559,56249773.8719,0.0,1450913284.87,0.0,14476044.7464,0.0,4273879.87752,43083466.5073,2367660518.605,425388914.9059,0.0,1.21317880795,56.2397023415,0.0172185430464,27.1669536424
2723,2723,THA.41_1,0.52559989975,35.3701103354,2010.0,THA,Phayao,Thailand,201492756.161,152549938.209,273183644.429,938185566.662,56594441.604,0.0,1451740487.43,0.0,14476044.7464,0.0,5101082.43446,43083466.5073,2366833316.045,422838373.6885,0.0,0.888112582781,55.209002897,10.0516556291,29.7947682119
2724,2724,THA.41_1,0.52559989975,31.8328005799,2011.0,THA,Phayao,Thailand,201492756.161,152756738.848,273390445.069,944803187.118,56594441.604,0.0,1454704629.92,0.0,14476044.7464,0.0,6272952.72346,43083466.5073,2365799312.848,412705142.3665,0.0,1.28887417219,54.1990629991,10.832781457,26.7767218543
2725,2725,THA.41_1,0.52559989975,34.0880136552,2012.0,THA,Phayao,Thailand,201492756.161,152756738.848,273390445.069,944527452.932,56594441.604,0.0,1454980364.11,0.0,14476044.7464,0.0,6824421.09475,43083466.5073,2365247844.478,412705142.3667,0.0,0.935629139073,53.2064335942,5.88741721854,29.6433112583
2726,2726,THA.41_1,0.52559989975,33.0832001285,2013.0,THA,Phayao,Thailand,201492756.161,152618871.755,272701109.604,945630389.675,56594441.604,0.0,1455738633.12,0.0,14476044.7464,0.0,7169088.82681,43083466.5073,2364765309.648,411671139.1705,0.0,1.06337748344,52.2322642858,14.5039735099,28.7054635762
2727,2727,THA.41_1,0.52559989975,34.2100456189,2014.0,THA,Phayao,Thailand,201492756.161,152618871.755,272080707.687,955625753.904,56732308.6968,0.0,1467595203.1,0.0,14476044.7464,0.0,8892427.4871,43083466.5073,2363041970.988,390094939.1435,0.0,0.992649006623,51.2732990327,0.0,27.0204966887
2728,2728,THA.41_1,0.52559989975,31.2813355781,2015.0,THA,Phayao,Thailand,201492756.161,152618871.755,272080707.687,955625753.904,56732308.6968,0.0,1467595203.1,0.0,14476044.7464,0.0,9788563.59045,43083466.5073,2362145834.888,390094939.1435,0.0,1.05701986755,50.3380250527,28.4771523179,27.6275827815
2729,2729,THA.41_1,0.52559989975,33.9765030282,2016.0,THA,Phayao,Thailand,200803420.697,151791669.198,260017337.065,960933636.978,57352710.6145,0.0,1477383766.69,0.0,14476044.7464,0.0,9788563.59045,43083466.5073,2358837024.661,381616112.9346,0.0,1.11493377483,49.403455499,20.8443708609,28.0665562914
2730,2730,THA.41_1,0.52559989975,29.6479071322,2017.0,THA,Phayao,Thailand,200596620.058,151171267.281,256570659.744,961691905.989,57559511.2537,0.0,1477728434.43,0.0,14476044.7464,0.0,9788563.59045,43083466.5073,2356148616.35,383684119.3275,0.0,0.754602649007,48.4956190598,12.2688741722,28.5850993377
2731,2731,THA.41_1,0.52559989975,31.1296993539,2018.0,THA,Phayao,Thailand,200389819.419,150275131.177,248022899.989,962725909.185,58110979.625,0.0,1489033536.04,0.0,14476044.7464,0.0,9788563.59045,43083466.5073,2352908739.667,368311938.477,0.0,0.470529801325,47.6066188347,2.04337748344,28.0622516556
2732,2732,THA.41_1,0.52559989975,35.5002283103,2019.0,THA,Phayao,Thailand,200458752.965,149792596.352,243473285.926,966724054.877,58317780.2642,0.0,1494203552.02,0.0,14476044.7464,0.0,9788563.59045,43497067.7857,2351599002.29,362107919.3007,0.0,0.241059602649,46.7302143929,21.6970198675,30.6841059603
2733,2733,THA.41_1,0.52559989975,35.1669900929,2020.0,THA,Phayao,Thailand,200458752.965,150481931.817,243886887.204,967758058.073,58800315.0891,0.0,1492411279.81,0.0,14476044.7464,0.0,9857497.13686,43703868.425,2351667935.837,360729248.3719,0.0,1.05033112583,45.8737766412,0.272516556291,30.2582781457
2734,2734,THA.41_1,0.52559989975,32.7288241735,2021.0,THA,Phayao,Thailand,,,,,,,,,,,,,,,,1.22218543046,,0.270529801325,28.9751655629
2735,2735,THA.41_1,0.52559989975,31.8658675404,2022.0,THA,Phayao,Thailand,,,,,,,,,,,,,,,,0.980794701987,,10.5834437086,29.7874172185
2736,2736,THA.42_1,1.0464998004,31.5250835891,2007.0,THA,Phetchabun,Thailand,592552764.954,798870869.364,824169480.897,1113069973.91,69416081.2365,0.0,1083980017.32,0.0,15923649.2211,0.0,9788563.59045,25160744.4402,6904590809.227,850708896.266,137867.092823,1.44637873754,62.810201363,0.0204318936877,30.7436710963
2737,2737,THA.42_1,1.0464998004,30.0719445569,2008.0,THA,Phetchabun,Thailand,592690632.047,796596062.333,824031613.805,1119342926.63,69416081.2365,0.0,1085358688.25,0.0,15923649.2211,0.0,11374035.1579,25160744.4402,6902591736.386,845745680.924,137867.092823,1.18840531561,62.6465565048,5.68720930233,30.9004983389
2738,2738,THA.42_1,1.0464998004,29.4665838323,2009.0,THA,Phetchabun,Thailand,592483831.408,796251394.601,824100547.351,1121617733.66,69416081.2365,0.0,1091562707.43,0.0,15923649.2211,0.0,12683772.5397,25160744.4402,6898731457.786,840299930.7579999,137867.092823,1.44589700997,62.4811177513,0.0134551495017,29.2047342193
2739,2739,THA.42_1,1.0464998004,29.8977544025,2010.0,THA,Phetchabun,Thailand,592208097.222,795630992.683,822652942.876,1124788676.8,69416081.2365,0.0,1092320976.44,0.0,15923649.2211,0.0,13648842.1895,25160744.4402,6896180916.563,840299930.758,137867.092823,0.748056478405,62.3147371428,18.0224252492,30.8722757475
2740,2740,THA.42_1,1.0464998004,30.7024557619,2011.0,THA,Phetchabun,Thailand,591794495.944,792253248.909,817965461.72,1137472449.34,70863685.7112,0.0,1106314486.36,0.0,15923649.2211,0.0,15027513.1177,25160744.4402,6894595444.997,820584936.485,137867.092823,1.51350498339,62.1527977491,2.93687707641,29.6044019934
2741,2741,THA.42_1,1.0464998004,28.9860200453,2012.0,THA,Phetchabun,Thailand,591518761.758,792253248.909,817276126.256,1139747256.37,71001552.804,0.0,1106383419.91,0.0,15923649.2211,0.0,16406184.046,25160744.4402,6893492508.257,818654797.185,137867.092823,1.01506644518,61.992156648,9.04435215947,31.0924418605
2742,2742,THA.42_1,1.0464998004,30.1386621808,2013.0,THA,Phetchabun,Thailand,591518761.758,790874577.981,815759588.235,1140229791.19,71001552.804,0.0,1106590220.55,0.0,15923649.2211,0.0,17233386.6029,25160744.4402,6891562368.957,822101474.506,137867.092823,0.953704318937,61.8383342218,13.7171096346,31.0664451827
2743,2743,THA.42_1,1.0464998004,29.6430864634,2014.0,THA,Phetchabun,Thailand,591311961.119,790874577.981,815208119.864,1146640611.01,71001552.804,0.0,1110036897.87,0.0,15923649.2211,0.0,19508193.6345,25160744.4402,6889494362.567,812726512.193,137867.092823,1.38669435216,61.6603896825,0.0,29.4526910299
2744,2744,THA.42_1,1.0464998004,25.5277878593,2015.0,THA,Phetchabun,Thailand,590967293.387,790874577.981,815208119.864,1146640611.01,71001552.804,0.0,1110036897.87,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6888115691.637,812726512.193,137867.092823,1.33521594684,61.494480156,8.13820598007,30.0326079734
2745,2745,THA.42_1,1.0464998004,29.3956330467,2016.0,THA,Phetchabun,Thailand,590277957.923,768264374.758,716564214.949,1152982497.28,74792897.8566,0.0,1199374774.02,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6868193896.726,824720949.2689999,758269.010528,1.31777408638,61.3301800231,15.9029900332,31.0516611296
2746,2746,THA.42_1,1.0464998004,26.1650931532,2017.0,THA,Phetchabun,Thailand,590277957.923,766678903.19,709877660.947,1148777550.95,74930764.9494,0.0,1204406922.9,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6866608425.154,829477363.971,758269.010528,1.28709302326,61.1664323589,12.6373754153,31.0780730897
2747,2747,THA.42_1,1.0464998004,27.7105589845,2018.0,THA,Phetchabun,Thailand,590209024.376,766127434.819,704018309.502,1144641538.17,75206499.1351,0.0,1210748809.17,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6864747219.407,832234705.8280001,758269.010528,0.822425249169,61.0029899577,2.27524916944,30.8453488372
2748,2748,THA.42_1,1.0464998004,26.5125752392,2019.0,THA,Phetchabun,Thailand,589243954.727,762818624.591,694160812.365,1149742620.6,75689033.96,0.0,1220399505.67,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6861645209.817,827960825.9499999,758269.010528,1.28621262458,60.8390187122,2.33139534884,33.4661129568
2749,2749,THA.42_1,1.0464998004,29.1071858373,2020.0,THA,Phetchabun,Thailand,589243954.727,761715687.849,690989869.23,1151810626.99,75689033.96,0.0,1221916043.69,0.0,15923649.2211,0.0,21231532.2948,25160744.4402,6859921871.158,826375354.383,758269.010528,1.01694352159,60.677334589,1.07757475083,33.3225913621
2750,2750,THA.42_1,1.0464998004,27.2784806371,2021.0,THA,Phetchabun,Thailand,,,,,,,,,,,,,,,,1.45315614618,,0.00498338870432,30.0993355482
2751,2751,THA.42_1,1.0464998004,26.2453320554,2022.0,THA,Phetchabun,Thailand,,,,,,,,,,,,,,,,0.940199335548,,5.97757475083,32.0551495017
2752,2752,THA.43_1,0.513099902134,24.4507503294,2007.0,THA,Phetchaburi,Thailand,357420438.144,419115962.183,193634331.87,2606515256.92,3446677.32058,68933.5464116,136626288.988,137867.092823,6066152.08422,0.0,5376816.62011,154549011.055,2010240080.454,243542219.4728,44186403.2499,1.76624584718,61.9186842154,7.63189368771,29.7997342193
2753,2753,THA.43_1,0.513099902134,24.2328980653,2008.0,THA,Phetchaburi,Thailand,357420438.144,420149965.379,194116866.695,2600655905.47,2895208.94929,68933.5464116,137315624.452,137867.092823,6066152.08422,0.0,6066152.08422,154480077.508,2010240080.453,247126763.8857,44186403.2499,1.5349833887,62.3986468241,4.76279069767,30.0246511628
2754,2754,THA.43_1,0.513099902134,21.3550184975,2009.0,THA,Phetchaburi,Thailand,357627238.784,420701433.75,194323667.334,2597967497.16,2895208.94929,68933.5464116,138280694.102,137867.092823,6893354.64116,0.0,7375889.46604,152894605.941,2009688612.09,248160767.0817,44186403.2499,1.97890365449,62.906124018,0.105315614618,28.3197674419
2755,2755,THA.43_1,0.513099902134,23.4198791643,2010.0,THA,Phetchaburi,Thailand,357696172.33,422493705.957,195081936.345,2567912470.93,2895208.94929,68933.5464116,154411143.962,137867.092823,7238022.37322,0.0,8409892.66222,152343137.57,2009137143.709,259190134.5073,44186403.2499,1.07601328904,63.4841784793,9.37906976744,30.1605315615
2756,2756,THA.43_1,0.513099902134,24.8670824278,2011.0,THA,Phetchaburi,Thailand,357558305.237,423596642.699,195081936.345,2564603660.7,2895208.94929,68933.5464116,155720881.344,137867.092823,7238022.37322,0.0,9168161.67275,150757666.002,2008585675.339,260086270.611,45702941.2709,1.71219269103,63.9570053167,0.967774086379,29.2453156146
2757,2757,THA.43_1,0.513099902134,21.5417072606,2012.0,THA,Phetchaburi,Thailand,357489371.691,423665576.246,195081936.345,2564465793.61,2895208.94929,68933.5464116,155789814.89,137867.092823,7031221.73399,0.0,10477899.0546,150619798.909,2007689539.236,260086270.611,45702941.2709,0.984053156146,64.4191757615,13.1059800664,29.8607641196
2758,2758,THA.43_1,0.513099902134,24.0744299226,2013.0,THA,Phetchaburi,Thailand,356731102.68,423665576.246,195081936.345,2564465793.61,2895208.94929,68933.5464116,155789814.89,137867.092823,7031221.73399,0.0,12339104.8077,150619798.909,2006586602.497,260086270.611,45702941.2709,1.28943521595,64.9525881114,14.6262458472,30.216179402
2759,2759,THA.43_1,0.513099902134,22.3952250982,2014.0,THA,Phetchaburi,Thailand,355697099.484,424010243.978,195426604.077,2563224989.77,2274807.03158,68933.5464116,156203416.169,137867.092823,7031221.73399,0.0,16268316.9531,150964466.641,2004036061.28,260155204.1576,45702941.2709,1.75794019934,65.512671944,0.0358803986711,28.7889700997
2760,2760,THA.43_1,0.513099902134,20.4152017009,2015.0,THA,Phetchaburi,Thailand,355559232.391,424010243.978,195426604.077,2563224989.77,2274807.03158,68933.5464116,156203416.169,137867.092823,6962288.18757,0.0,17026585.9637,150964466.641,2003553526.45,260155204.1576,45634007.7245,1.62136212625,66.0631709322,2.57940199336,29.2571428571
2761,2761,THA.43_1,0.513099902134,23.7028844176,2016.0,THA,Phetchaburi,Thailand,355559232.391,424354911.71,195426604.077,2556745236.41,2343740.578,68933.5464116,156754884.54,137867.092823,6962288.18757,0.0,17233386.6029,150964466.641,2003484592.912,264566951.1276,46254409.6422,1.45235880399,66.6206306669,9.10299003322,30.2637873754
2762,2762,THA.43_1,0.513099902134,20.6326057194,2017.0,THA,Phetchaburi,Thailand,354387362.102,423458775.607,194875135.706,2554194695.19,2343740.578,68933.5464116,157444220.004,137867.092823,6824421.09475,0.0,17302320.1493,151102333.734,2002105921.982,268702963.9121,47564147.024,1.89259136213,67.1761249786,26.0378737542,29.334551495
2763,2763,THA.43_1,0.513099902134,22.2152017033,2018.0,THA,Phetchaburi,Thailand,354732029.834,425871449.731,194875135.706,2540132251.72,2343740.578,68933.5464116,160684096.686,137867.092823,6893354.64116,0.0,17371253.6957,151102333.734,2002519523.257,276423521.111,47357346.3848,0.789700996678,67.7114047589,10.0903654485,29.7
2764,2764,THA.43_1,0.513099902134,22.2580783344,2019.0,THA,Phetchaburi,Thailand,354732029.834,426009316.824,193772198.963,2540132251.72,2343740.578,68933.5464116,159650093.489,137867.092823,6893354.64116,0.0,17509120.7886,151102333.734,2002243789.077,275251650.8213,47357346.3848,1.45946843854,68.2635891724,14.6561461794,31.4850498339
2765,2765,THA.43_1,0.513099902134,20.9645488176,2020.0,THA,Phetchaburi,Thailand,355628165.938,425940383.277,193565398.324,2537926378.24,2343740.578,68933.5464116,161993834.067,137867.092823,6962288.18757,0.0,18956725.2632,151102333.734,2001554453.608,275044850.1829,45978675.4566,1.21328903654,68.8258530626,2.77142857143,31.6272425249
2766,2766,THA.43_1,0.513099902134,20.0406548361,2021.0,THA,Phetchaburi,Thailand,,,,,,,,,,,,,,,,1.66478405316,,0.817275747508,29.0697674419
2767,2767,THA.43_1,0.513099902134,19.7422529569,2022.0,THA,Phetchaburi,Thailand,,,,,,,,,,,,,,,,1.18970099668,,3.10598006645,30.6169435216
2768,2768,THA.44_1,0.364099930553,34.2658061012,2007.0,THA,Phichit,Thailand,1000294691.98,78239575.1772,7996291.38375,3929212.14546,0.0,0.0,3998145.69187,0.0,30813295.246,0.0,6066152.08422,15992582.7675,3181076366.2590003,2619474.7636470003,0.0,1.18636792453,105.770979253,0.0,31.9264622642
2769,2769,THA.44_1,0.364099930553,33.2392199736,2008.0,THA,Phichit,Thailand,1000018957.79,78239575.1772,7996291.38375,3929212.14546,0.0,0.0,3998145.69187,0.0,30675428.1532,0.0,6686554.00193,15992582.7675,3180869565.623,2619474.7636470003,0.0,0.996273584906,105.293197523,5.82783018868,31.961745283
